id,g_ref,g_id,name,phone,y_id,yelp_name,terrasse
48,CnRtAAAALzznhA0jNn3M_T7Q-bWpG3CHFY14yJ_Hf1xJigK8P9Xl1BgQWs-dxrArNHW8aXRkJdyxoJq2ru6JFeDD4ZDEAd21HkoBvkIvdtG5IVLxEcVKqQYX6MRuJrb8gbKEV8A6GfGCDYylozbtfHMOCzoSDRIQ_PopzKxEmbul9PH006PWWRoUStcnyRstFxXF0-83QIkBhhHJ33o,5cf8ed11e8544b5d8decf917336ef72cd91b1c1a,"Dong Huong","+33 1 43 38 25 74",,,
49,CnRsAAAAWW-TO8fo5Jd0y3ZVBNsZa6EFGsKz5AayHxELN7as0bkFLEWDPqr1Mc6gjBPTpofgeRazG1vtEPNQVVVkgsgWzcgggSLmcmFgqOBokCz_8dOU2-PxTLuKbaZC8kpqY8d31hdhRfi-NdJcXIzdtpwfahIQpB48H7eNZ76j98V2hhEQrxoUx4W9NtoVknUFHpSOAxBXtmtXI3Q,cdfc2428e2c40d653a176d101df4b3ceab5d6b16,Starbucks,"+33 1 45 41 48 66",CLKVKJ1emUi8F_gknEDqBw,Starbucks,0
50,CnRtAAAAeCi_1VYdCkpT5VgtIm52Muon4WZgyF826pHmQcvrgFGxHCc2H_HIX27DiEpKqQxD7IaIDhvU9Yi2XMMZsMwsAMhyhcNcZLySKHM92qBPxIPMh8_ottT307NbUAF3M_9xigS_P6-Urt8DAXRUqhrGWRIQDslnvbAzU2duXRZtXKnbJBoUqkS7AiVIllUen9LxvozZ3L45ee8,b16c4c5c998842bdb0e1851b5df1273afbf50cd3,"O'Sullivans","+33 1 40 26 73 41",s5gNva-caQvIY6U-R09o0A,"O'Sullivans Pub Montmartre",1
51,CoQBcgAAAD4VU9DH968VbBgHNtbqbJZJP6qDPUeRIOYb0KBLBzQ1O9-piPgRV-dyKZsanPeJ7mxQA51nQ_3skB_uufxkaComH1REXG84d2u0dNoYmXBa6ER9rQsx0rFn0Egm8qB-_p9kybn1R6yXC1ZSlE_dkM-MwMDCRDQL5v7qk1t0thowEhDYPLUF-JhI6x24FcBFkbZvGhSMJHnTfXehjFiTaj86wygOvdbOJw,c6d97e71036959fec7f79869cd84059fc3e7cc95,"Le Coutume café","+33 1 45 51 50 47",axyz-zIPsBP9He0OUM8-DA,"Coutume Café",0
52,CnRwAAAARSuNUTBG70T2KDjxtU_hqgVZnsI73uN3jEs2i9bqjmQTzo3JEJ--hNJoY7qixQyBOkzi-ZS3hCvakKwRJVFwUeEHjNUnghgtQ5saiaB0hPXCo5UgFJJMXL06VIOkWKygYwROIO_grMGRXghhhc4KzxIQK88sIn5BfpCXx6fGZkZd6BoU4tKNRQqwDqspREt1NmJrZf2Pjww,a956d7d9b8c51f49f0f5efe7a521605ca7d25dd8,"Café Charlot","+33 1 44 54 03 30",HdQ5hulixVM7aLf4yJulsw,"Café Charlot",1
53,CnRuAAAAK33MdLNF3GAQVIg6WBm1waQUUOXzCT0jVvD6WuUj1OdiPkffLOR2JGUv7YGzSMGs6EjTXGFCwg8yZDRkM0-SI1i3i-UB3IUcwYmcRbREjk2cmAM4b0evqIZCfGbXp7pf_NfdXRnmkEN7IwJFgBRvvBIQT0KyYCZ32YoYTxOC8PDBdxoUmOu4dRJjZmTFKR5Ee5GQ8fDwlGI,76b3bb71cba4acb5a87c55108ad1582082a25c20,"Café El Sur","+33 1 43 25 58 28",1sIsZzkCOmLnSJA_tX9f3Q,"Café El Sur",0
54,CoQBcQAAAFRfmhI_I8RqlXQ7w3Yid9ekUVt93fLiMd7zMJWtFvAUKNocRndc70ZgGNQAhOiaaS_6dzyv47rJLlVDO7y1wKYGMmwF_lghvnqymQ3gHMn9E9FnXzaJzJz1z-WQlS923RjsGzmE4T4EIMQ4MqMINB-PnAl-uWuhZG2JV9Tr8l-tEhAiVLwl8MQtcEdZuU-QqnoSGhQgPDALs8vDQ5v4rREiwPS-Me3QkA,de10947a53c7e4cd60b873dda8d84fe908e60b4e,"Mamie Gâteaux","+33 1 42 22 32 15",ek3cVqAdCc8AOBabkS92Iw,"Mamie Gâteaux",1
55,CnRuAAAAxTQMjQPSRZBXFsPGwzoyMwGQzGkFzoCs8CAUT6XIlBzLpvpNDM25UH2_3T2BLeyGtkF5FodIHU07dCm76mvBxMsWs-rD2lLsPe8YnoC74pMrP-fM2gYsDexqor5tWrrmUF0WFJnR9eBPf2LjXfa74hIQA3_Ws1iN6o9JP1jjQ3yrnhoUYSUu04zHFms98WJx1GsN1JyHv1s,c9df7e6ed508f8009ea3514b6a332a0cd336c1ee,"Syphax Café","+33 1 48 78 46 45",b2534S3UVa8Us0FpS9nXpQ,"Le Syphax",0
56,CnRvAAAARf08Wk1t-H5Hqf4VuZv4OY73vf8D12_SlYx9D6ZM1PsFiG0sofT9riwbNvgo1fPowPF58wM0WuBPTVGU3MsIROBofhL_I8msqajF7PPgMCo9r7g-4NSnePQ7ZxNevdxxWD0aOIWDDawUJMev22U8ERIQOrVAE_zbxjEbgG3f4he7FBoUVo1_aeZVRHWjVUXEWSSM8qFX9Bw,f3f316298e95d0cbfa8b2ea91ab75f51c59d80c7,"Charlie Birdy","+33 1 48 28 06 06",Dk4vA9qr9tXWpnc2u-x4jg,"Charlie Birdy",1
57,CnRwAAAAOCuWt0Btpoz8xS0greSZY5xBSrjUzj7_Hx-svp4wsWLKJSagg1GOplZjKMBTL2yBhpYEnMcbCOTK5bD2jlpUeJgzOCaTltcKtO7ZuKsIOLBWeOocZWGbL2mrCpioRpYZLLVvl9tkr0REJK2b_W30rxIQ98F90R6RzFFYCvEn8SzJrxoUT_37z_ux4TFqMpMSQzlc87JU_F4,8ada9b853ef9fd3b98934390194120e2a2dcda30,"Le Double Fond","+33 1 42 71 40 20",lcccEX_4iKkKldCMAMsdoQ,"Le Double Fond",
58,CoQBdgAAABQZyJ_E1e8UA5iOthiv3-XPWJDDdYrtOUhHvk-HSj4g1cuMd5m0grmT8qKmZhbQlkp9pq7nYmIG6H-zNWN7HxTEcfTSSlwjTQRIs3gOnt2HY_P_gZBPMELijfvz6STRsHoiruV857NmQSySP81S2zcDrGzgoYQLr7JfimBlK6l6EhBL9Jj38yQzkexA3se9ajujGhTxoeUhswXyQHJHQjdXRgG05oHHMg,a2f5435006c6810a85303a4d1684829645eebd66,"Le SANZ by bizz'art","+33 1 44 75 78 78",U1xKocucXQ1Npec1NODpaQ,"SANZ By Bizz'art",1
59,CpQBjQAAAONHVnvubyZjms-ZKMcNPeC-gGFZZ6p21L0-fEK3i1mw3pgKcjWOYtxX_oV95XM0IQrBAXPaFKGFHHvsw8F-7z7SfLZf8HaLwYbnOz-DMcEfQ12btLbqYRNdjzRP4n_fYSLL9KuY9c8IAKn4AJgsgbnSbyWjRJEjYz_NYleCpi-MgM6pxnBlrVx0J9WFonEKXRIQsAHFfZ2llyY0Oy1zJ4zZNBoUhnpor4lGipA7pZeq9XA9m6YVSos,b83967feefa63bfd02fd595790c245030da4d5b0,"Hôtel des Academies et des Arts - Paris 6","+33 1 43 26 66 44",3YE6ahxgwhyKzi5GeWPx4Q,"Hôtel des Académies et des Arts",
60,CoQBdQAAAMWrQnzNZtqU8EA5MxlcJO0OWAiOkhwSgArQcGB2p0bmRKjw3v088M6R8DmXmM-rzM1pBcYSNBlKEpDl0-3UWuX9aM5pc22PM8JKCOc7fY6sUuGlQFmnMPSLkZmm0pBFSn1CXiPmH94-cWR3AlWlRLieiOS9Z_ub52M1fk7s1BqUEhBRa0BHUIamDKgZWHdCCu8xGhRRTOvOGUHhhJjUAQ0zu9S_n3HmaA,8a139279e4b713b5edd64493379701dfefce851e,"Hôtel du 7ème Art","+33 1 44 54 85 00",HrHbnUyUlUiyRZdqefnqxg,"Hotel 7e Art",
61,CoQBdAAAAC82q91urB_YCeF4idC58UfODHUQdA3EL8m--ODnRX4xXK9SbBfi9By6TfZlgDpeWvtbJRHx-R3oGkijwFlmnKW9S1M4OqdeE_n0NkS6sS0-KNloD16pyrtAu0WMZlm-t8KziDF5wP4jA0cY_CPT3FEVFa0AFBsw0_MjgZNd5w1qEhBnmVpNxziArztOb4HJ6sv7GhSi84y86XCwJttIzjOK8takd3lq8Q,b70d4dc97fdf77eabb7ed455ce8fc657aaeca19e,"Flottes O. Trement","+33 1 42 60 80 89",wPjxpFT9oMRhZlabrJnKMQ,"Chez Flottes",1
62,CoQBdAAAAPVCSZQBQedjJNJIYtnaV6khQwUd_gQsSfIDouDy9UtxHcKhuZRM34R7aN29CaBRAwKLbf63WM6XULnncgVVb6er6ZuLxURKGCFp-BN1EdHVf6YA5DeEOb1W0UR5F0v4ylOC0vmYY6XGnxkYY0Q7U--qSN6w74SZINsPxacKADY3EhAYUEEHn-JJAsIBot_4adK2GhQiS-kmAvHr_ambnyLZUg9cbXHNEw,a069eed2115b4d848d9336032ac4ad12da63b690,"Latin Corner Café","+33 1 43 54 16 04",xMVDzO-J3nU4txiAt_icQQ,"Latin Corner",1
63,CoQBcQAAAGg0ZBi7CFSoy5zWXhJMpy7NkWrb1f6PbOeWdXJ6cIjzhTSL30TYKiac4yfuLep45u3v10inXKHkl_j6MdmGvpz_hyyUDPQuvWaSOVsLmpfXUOKhe8yDhDVv0QBdvOKRbmqeiYxjCoz_0Bb0A9QMyy0PVfaIY0CuHJRXMe87mBAoEhBKQCHF4tzC4M8JG6Xk-7w7GhRSO9Lg-XbKITsZ4tsjKFqmHn0x8w,cbbffae794b50605493226cc4cd2d65236365e45,"Mariage Frères","+33 1 40 51 82 50",xYac0GGhcLu2svicRN5y3w,"Mariage Frères",0
64,CoQBegAAAN53PI6d9zEOf5EjfbK47Aeg0vEH3ww1LupewXf_Ex-eMPpYa1e7uIAn8Cu8P0hLVCTOPfBsYf2WhrDYt6bnIdNy4RDf1k1LP7i9snFJaJtpwZNb_QzLagsb8OhcR-yDpHpmjZ67HzTJrmgUISpcqJemmv5M4Tn8u-U7MQC-BtbeEhDNCvhZLhUsv0B2i-qVkVnAGhSN4RpTGjTA1b3jcQEWPcExsksubQ,044a99371f4973151d6f1c848902d176250e0e9e,"La Taverne du croissant","+33 1 42 33 35 04",A5krvwNGARHoE-TIMrHIMQ,"Le Croissant",1
65,CnRrAAAAXaoQyKPXgxgeUybZ4T_dHfr8mWbiKSW2pzGiL-WaoTK5Nkfoq25TiG08VOwrmijKYMpO-U7sRcjs6NjURNUXBjHYvxsbOXzW0dQfHc64kg2CrF7hjLy84cdJaoSQbY0MKcpXqwqv3aLUc0oxP-1zKRIQ4OFyC8o7U8l6DXxpugaOQxoUG1bFllbH48u-VezhZPla-RiLHXU,b63e88749535f407af64d0ac6a98ea99c761eeb4,"Le Nemrod","+33 1 45 48 17 05",8JLv5I6hYFwE21_VUxjsQA,"Le Nemrod",1
66,CoQBewAAAI4aHWvnuri8PDgrP2hLwA1C-TG3-3vHI09M2KM6VPLZykDCZ8q3PAxeYXp3Uac0IRl-9ynaNvNFsHD5sG-1cF2D5ExXeZ8uDEkzIYhAwKb1YPXqXO0lrt7AIZ7q3tmTGZIiDBJDZGcmItSCYKNtmw_gqYInKM0AwMLShEip6KoUEhBJv2X2_xzLE9eOlnjJkjveGhS7wATYrVjj_Y-dKBxLBrdhv9n_7A,8b7064235f37b06fd80aeff0c9d08405a9b1db7a,"Brasserie le Grand Palais","+33 1 43 59 76 78",zEsEInF_mH08Sk2zlbWl7g,"Le Grand Palais",1
67,CnRuAAAAtzOvfPBk8ybYb9m3bCIqy302vJVY4X7ZAYkQrgJJQ1VVHmRx8Cb-yXrtn9WMur7Avpi82H2R1DpyOJW5k-WdQZQGVaIll9JDXqw907srUGSVxg-PKhEGLqANDbIeKCUo13XeYCBLjHQdZWuY0lA04BIQ_MYLiXUS5kt1nOI_0a-06BoUwAGxXvLTsPaTxfbMpFGF6IjOw50,b5f896d70cab5a13e9b911b9fabe75f1f535e83a,"Café Delmas","+33 1 43 26 51 26",77gXG7eaT-qVQEhMxvY-tg,Delmas,
68,CoQBeQAAAL2pNazukRcwo2_FEb0HxS-BTsuCU-L5Wdbp2KH7x3U0eizAQutHBm4GKh3388A8IEfv7VW-zkEM64_EfWxyRARBQv2ntO1rGDw_w6-1ufJDdO31zWu78NTLoe_wcbxc8F_FYssMAYuMLdKECkYX4KZ12UXB6CcxLgWpOrcPXH3ZEhDVIzG2xP9BRXG6f7vRPxdjGhSNGn7cRmK_U9xs-0nBarMoyXiY3A,2e5bf37d70014bc9a90a330a314928dc3953bc10,"Starbuck Coffee France","+33 1 45 51 12 57",UIoLzXBYcP7cYL2M3FKwOA,"Starbucks Coffee",0
69,CpQBgwAAAK3dEnmRW4kXm37hocn5F603m2EOsr9prh5EM6N0RPPafC4ON9KYRPyJ7R3si_T7k8ughcfAT7gw3uVkWFCnWBMpDoIK15Mo4nfqqmqkAvQ2rVXWIa0l9kLpwVHHkvCnZPTnU1xDAkNc3Tt56T4NBHop2X7NyWYWoP3Ka3QJpau20Hr-ZT_eIa35IVIM66DkXRIQBXR7ZJ07YSDKVMGgdDegRhoUZ0YDQEeU61xrfsS4Xg7vlL2PwsQ,5e202bef7629b5b55747b0485f474df6a2565ae5,"La Chocolaterie de Jacques Génin","+33 1 45 77 29 01",Lncwsu_wyNYPyfv_AGxvUw,"Jacques Genin",
70,CnRsAAAAy-aH5M1qKgzWajXrp6eX2SaLmH_cnW0Gz9CCVCLFU6lMrBiqb1kYfMozyGJdTGeUTGW8temIzHS4eVja-ALWb8WkMqpqQbksmX5zLp0itrx2gn-Q3RwSMc8vEwie7MR5byDn66Yll7d9QSDzgFZ-3hIQMHL8ghHay_H6CfdKBjVX6hoUKAM5efUvDIm0BZ30Gsb55-nOEJU,ef77d8ab2b437adc7893d2461e55d7312bd36dc9,Starbucks,"+33 1 46 34 52 68",,,
71,CoQBcwAAADmrvM0qdXDj2MXZiKOXNAu5SAzA7F1e67pZIy_v_R5g04ZV0ppISY3zKhhqxN5o184sFSutQ11nlzLG-jzrpyetJf10aP59pOi70RG1Cjefn0HDMEAzWOUMZW3ykmo1KzbPXked9FVePzXbh7qONEJf_QZo3IalxX0A3Th1PRazEhAArdlrc3-t7xi8kY8artLqGhSgUrE7xBMUmGxPhNnGFGY8BUI-Zw,023a57d45f1ee41411e1a8d27141128598f27dd1,"Starbucks Coffee","+33 1 42 25 04 32",lrtLljz_DhupoK828Fdg1A,Starbucks,0
72,CoQBcQAAALb7rnTBK_WJfOK9BUhViBgXB6-6SbN2p0GwH6KnAxqF2P-y0hNI27zxqMSVLJILwsy4RDYdb973OKlDGEHv_kGvzWKtuewy43lp7b23w0SQ-7dItVOR9jyInVS5DCTzXTvHU1y_LXz0quVzT8I-7FWeDC2QcM6k4FZyeetOjWV2EhD4EmmIcI-M324dbO0dzYd7GhRJPIN3woAbJ7wtfJ99NQ4lhxHOkw,78aff74dbc5b23fb73c4beb590f591485c150d28,"Café Chéri(e)","+33 1 42 02 02 05",_wAMyC75WHy99-MphXzrAA,"Café Chéri",1
73,CnRsAAAABMjcNNTW7EGhjCw3BMHAF1CWWLlAT-eSTPnjSf4cCrS3uZJVVP1j_jW8XxN3HoxByG9VqmL4vuvkVWuvZ-PqHZex28Bmj3-OUhNngeIoGzRn7oaVxZnNNsdOJPLOsvd0CuHwADOT9N504wid_VsVQBIQ35gfr80Tfr9inZDXrHoOtRoUkN9a-eB-WXdQjNJe9AgL3UNohBE,1be9af7b0b92509ac02d3c449968e8b86562ba61,Starbucks,"+33 1 42 33 78 53",dxgaCPX35KCKBqexjGViUQ,"Starbucks Coffee",1
74,CnRuAAAAJnj2Wb44p2jRv94yVDmusR08brsJOZE5e53TaDWv3vrN0siU80-oAxMto8ZI9vOrfCK7UKAQ6Tbdrzt_EBsG9terPXvr2Q2RQtyNsG6y7-C9GvWKKxmizMiTvJyTKn_zi2sRq4JnmheGVxhKuchoxhIQwMsh-egy1x2JYrJ6NzvWChoU45sqYqQx89M9eErqTEOAZD0wkSw,45d84d12831fe142b0cca839250f9166cd20f91c,"Le Bal Café","+33 1 44 70 75 51",z9ykh3HWahoYrQDkmz8LKQ,"Le Bal Café",1
75,CoQBdgAAACRga4FBxiwjf5CIKQ-zI3ZjFf6NZEe5ry5-4JmcyJgcHcHs8J1rAnmUBmvsTBBmF4_iye8gJHyWm-HFFwsw27aaIxnube0lIjPAanHamsRNTinVo9YkbxXtIpWLVTp3L-dhkK5561qcDe_UVs472XYKCyCrduZXKcx-x6ZRfGhaEhBDs2cGfyfFyJBLXcM_YHmjGhSodKt5X-c8XLySNAyLgQVMBOAcjw,3ad2a2757c047b8fbaf8718c549d1bf3f8b3a9b3,"Café Louis Philippe","+33 1 42 72 29 42",9KTlNfXYju6t733GXhrbow,"Louis Philippe",1
76,CnRtAAAAHmanGzagVhz7gSMxhSzTJIEaqpbxiK5_sRLr4EAAaQnETsOvCx_dc_L8rIXPkNik9WxScK1m9mBcf0_uWBM8K1TXZYNRG3ms2fLeMr-bn-d8q0_NRQOqqQMmG3tDdnpXuHN8VZdrZmDkuFhDU3mdxRIQoCdVpyo4R_a5bNB9mzYrsRoU3LHeFm9WYy_QIuLVndxZMulnyY0,d8b2a926beda5c74786888f19c52a93228cb3d7c,"Café Barge","+33 1 40 02 09 09",h59plVD53YrwLajsbSSQgQ,"le cafe barge restaurant",
77,CnRvAAAAYIamMqh3CFUCN9P5ZkXstda4Ur8aYXlRFQl_NzS21WrpAo8Qmw8pCFO9a7b5HIouAZrigWPaslxVcdHow3PGWsC_6TJb1SQj7CJnB3rn0LdwazZ8tCiZr--b5omRryRZhEyzWkb2Gl3kAOf1I4fJExIQms_s1mw-aKR3v61GknmW7xoUDio5piAUFHBgsoIlGGkpkNyClKg,f7b65d7ef8c33e413efd6cba719338201d06723e,"Caféothèque","+33 1 53 01 83 84",qTSJ7NX5vSzD6rRymby79w,"Soluna Cafés",
78,CnRvAAAAwRpc6jti4hYAtyx8LzFtyq1xh1QjrJGVOmT453wcLOtK8sKP73hWTep5GK7wagOuOYQZb5rPFESeYkMcUlkETFmhCdQ7Sd-BC-pTNwy7sPtSkASe3Sjozr_cDDVNBTx8jUcRFo0COOFYxoRiX1YWthIQbXUfHlhdt1xl1ZhOtz6kKRoU3H9--W4zMMvahDp6BslQ-XtNHYo,dcd177029852347152d06079b68b5b13c702c990,"Cafe Charbon","+33 1 43 57 55 13",ul70QXYj1sSsbYvVcq88jQ,"Café Charbon",1
79,CoQBcgAAAHV50I-erPQ6HuOXjZcX_MEcJ_A3_ZUFmSYoKTToNxlSSfrk3yvVLdTJj6oKoZ7HqcUmqIsLJVXMvS2rXCQrynzZEzd9YK3zaStPJwYcX37ATXBUZ3RAGNkYySGK7tOXSBzsPWe3gn6yHQ0TaZhCK5fHKuR_EslyydpmTtfcc24lEhAPff0cyWrJ1QQojh8rwK8rGhTY_nt74-85hYfK9wT2ficoV0cpLQ,b77a4b2eed8e344a69a69b8f006cfcf1a40f8a60,"La Fourmi Ailée","+33 1 43 29 40 99",dImz4gaxji5EzpW2475cDA,"La Fourmi Ailée",0
80,CnRrAAAAzhipr-MODgqUD8RJwwzCRBpEwnyiOwtAEsweEfeBBKfjmriAMMTDVLa6Ym_WeyEzIiiOW7z8ymfwnczRDTLT1mYvcGcIoBVrganERCNSxRPQYifDQyERN2yU6rcfacVvNY-QfY2z7gJxWa4fBwVN0xIQFhm_GT38mwBOkXgq_GMzMBoUjKQ_v1hAkX_U4IuRW9-Hi2Q5QCk,0bed1354aab7cee44e8e528ce0dc8c1ecbc154ac,"café Oz","+33 1 47 70 18 52",h3ocdcbvyIFt_KLsxlTGWg,"Café Oz",1
81,CoQBcQAAABS1QsCFYEMqsrU6SaILoTDqmkoSMLLKfzQYhk1aoZVHzz3NXeL-RFyExfsztacAMcscuBgJyINfJaPLRAjG--tS_K5Jxdu9FKlXM0aHx8KaQchkyQEtv8sS22vzJ-8ORSPlAmt_uU5feD2dgQOsGFPbXzx2sxyh4YyQ50CTZJPaEhDDN9qmb7HKEIJp03ddSN5jGhQEalzIBdVjIlE2Ql2S7hnyl-QmpQ,b4e65150067c758685624fdffaffaa341c51b3bd,"Mariage Frères","+33 1 46 22 18 54",F9LJb0WCONvAnIKAlTm0Vg,"Mariage Frères",0
82,CoQBcQAAAHyQdYBfVZb93RP3DGbML1bHO9Kn9Zy7qFfu80wJFqhhsfFogy_o1iOg9dnXg2-N-QbMP7eHwEUwwisvq86HQnj8D9rERSL0z5A6uCk1BYiP1bbETL-jKsQgG3kReoSeJmhfsXIGrrElpfTH_mtSCZ6lAkak4ZKYd6nmqzD3JFhQEhBODM2D06cS-E8lOpW-i5wzGhROABz7P63F0vv-aWMn05kRZdEIoA,6bcb2d71f8bd81aa3f1745ed591d343751198f26,"Café Pouchkine","+33 1 42 82 43 31",0LBlXxi-t7VWwjIPhLJ2TQ,"Café Pouchkine",0
83,CoQBfgAAAB7Nttv287beksoUOgQKmRC9cww6Vrx8O9FKScR2q9N_5wnAVy40-NB1JAgBqgx1RQ_eyFnd4D0uciil7JkbShniDTdTmXyr873vHBM9JBTqV2ZAG3gUPkY1DJpkmqDGZaEWR1KFYqXcOhpFrwGTuotCrvVUSxTJvdcufoKoocF8EhAcdB3A7naTnXANhgktzNoPGhSi9_0r9MoMc-NQ_t6zzEMHckwl2A,ff9acbe3849cd12b9db18cd2aee332fe8d77ce4a,"Angelina Palais des Congrès","+33 1 40 68 22 50",KSpQzpDKDhGpCnyaL3lPqA,"Angelina Maillot",
84,CnRpAAAAHq2dOCTaE9d0vviLTr41rQUyjjzx10GZlP-Tq3Gq68Q3MWm4xaGC_DZvbLUYENT8fhAx7SUNDi_UjGnjJLuMxuEvoymoA49wWE1pAwKBMElVesuBkLwYJIq67dLEWbkPDtrz88puuhoptQOPsJPkChIQEawlClC3bBy0HNMLmwmPZBoUFbULaQaDTnN6NE_TitPnjktSp3I,950cd834f302562c6d936352229dc44079fb5d37,"Carr's","+33 1 42 60 60 26",XYJFgGemQ9SFc0Th033QQQ,"Le Carr's",0
85,CoQBdwAAAG-vvAo6zTKi1qDTFQMiC82qaC3-pjnrbqXGUK5DwYfsR7hdimt83qRiue5IE5e9FZVBbAK3Q3qM7r28RAWBuRlsVLu3Gsir0selVYbllrbn2YUySuqKtG_gF-sVRlVdcsFDjqkaRSLvRG-a02eV_w084k8U2c_dxR3euEDztwdUEhBhAi4zZ7E4gAnnbRmQEoh-GhT6oBl52fBH0z2QO1dFKYHtGNLJew,da273f2108f5cb09fa3c19d3d9aea4382af035f4,"Restaurant Loving Hut","+33 1 48 06 43 84",Ymtd09ZbjHU2o06GL2fKGg,"Loving Hut",1
86,CoQBcgAAALlhHOAWDkr4_p5C5pMWz_Sck9zvzymzji1j6ItQBXztFgz62koiyUqCJqWIAgKlbXfmKVedUQ-m8sJQk01YPMTjJxhavxbiQ0AXTEN9iGfK-xtVERHwx_yuzfcEQAQ5UnGMZIdqGBjHvkxh0R8ViWUQYOPQx1Kel8_vy0mcUVj0EhAoqdrU6vFhh5UJdcveBfM9GhS9oAih-yBHac1Qo58z0g4V37KLkg,e0a60dd3575d5c3449ead404fb0b4870929e037f,"Comptoir Tournon","+33 1 43 26 16 16",UrWAmpDgP19a6M0N0c17LA,"Le Tournon",
87,CnRrAAAAkaGJ1stTxFpst1-AQ-wVemzY5TWrfw10KP1hD0kvOIO-HIYnqGMQ6Ie5rVUb23zTRPTkPj17qUYxxBBpYJarMlsRTxWggiIAXgOCpPUg_fVfvR1PCV1cvd4NW-f8CR8OdKtOO_49suOMDY0ShzyFhhIQiNuIJpbZpi31h6h8NGiVAhoUkgl0A5uMCp0iG8dNAZxwLwuhspY,46a50e683b0dcee8c3d7eba57f9d41d7d2959dcd,Starbucks,"+33 1 43 45 04 56",,,
88,CoQBeAAAAF8bjBa-n0Y7hItH_PNfAbldp7LtKWlw3KV_RqfUQ-CIUcVB0GhMt2qIu5pT71nDcCfebfx3HzqXXq3bl9C5xIx6PJRCBdM7hGfTsCsLSVKhdX7NXDZDHGwkIjEKB_KK4utIQWuj0zLrZXwRlzQYKXMySRY-SM1xaWc1IuoB9TInEhC3tGspvHJ7oao4gE39e9OpGhTTe5w4sK6e5rgXpxcXmWbFklQ-qA,771e8c019563e5559fc208230984376dad5f2e7b,"Le Café Bibliothèque","+33 1 55 75 08 00",eXHpheOxth8c8wm-kA109g,"Café Bibliothèque",0
89,CoQBdwAAAKPRwh2IWtDT-u9f7wRpoWUm2g0d9mQW-DPMEnDTvR7yNt3t5j7VWmXjVMU2MCvwtT5VD3hooHAULfWKRwOrGaOdqjpnH4PgQ2x51NTReKhkizAzgv44y3OpEP444T-7W-XzMuN6p0PECnKzZTLtfKils3Dl_bi_T1C9k0r_EaQvEhCLg4aE5GVTYOFB_yZGuSHnGhSM3yT8nN5tnhP77bedi3tr02LsSQ,6682555c28977615bd503eecbb7dc93c5bb567e8,"Les Cakes de Bertrand","+33 1 40 16 16 28",aA1PwGIDkI6KIx1rE--2Ng,"Les Cakes de Bertrand",
90,CoQBcgAAAOGI7PjD2vkN2gMihrDDAtCpjStPIjHVzvd5bAvwhPeiszOLNvDqmfWSR14LxRuxVtncqjrjk5YQoz56OOSPgyeyEGjyWwTDhYmykyDAOdyF4t6JcB5MSaAjVue-PoQq97FG8BiVSOVWXzmayMXCvCamydxoJHeRjegupj7I5pzaEhClROvG1Uc32yAgo_pdGqysGhR7_bmlOWxUe46DDnvr32grH0lwcg,6754259a27a1d8dafe2fbdfafb8725335f5fb746,"Synie's Cupcakes","+33 1 45 44 54 23",q0fwRQ9t6IrzFrQyMtzkOw,"Synie's Cupcakes",
91,CnRwAAAA6D6ALqRawA6JqROSTk90_bsb_Le5Uk0n5ed4Em3tHOhQ_2umryYXGGv2OtrSKs0LHqkuqC_xSHoeixIQL0z5_FBxWoVS1aFNHZFZ5GBZkn6RYjrvD0X8z3K8lxJ9gNK5IJ8-3HIjLNGY3pFvZduSXRIQP0sAIgnarwpn9Bj-fvPBYhoUEbYxlysO_EL-xZnxDEimY03IcdE,994f23bbbdf9796c2cd59c1577a2b7dc07ba4695,"A Priori Thé","+33 1 42 97 48 75",3r4z7vTFIlwRgmuxFUo4AA,"A Priori Thé",1
92,CnRwAAAAObrTd9rRI-lvCnk4Lgp0WMEvJcobx31-wpY8BIV2tH6J6z7NkwhCUxYzov5ZMC2g1tRI4WHWfG_EEhwaLW9_ewabYK1Ntn5AV9i1gWQx4MFoIt3Ssss5Aq2sLNfLanPlAkDXxn79p74rZkTowk-sqhIQBHUxXmbaZfxHEljtEcCMcxoU76dY2VViisSJpIRBx4Mb7gJ-wag,7c9b40ea6683651eb631a93fda4f2f2cb53e32be,"L'Atmosphère","+33 1 40 38 09 21",,,
93,CnRuAAAAfMExiGOt3-Kk316bAmvY837BuVOnJfo85aO1XFOgoRASKUfvqMf6TFaeddcFplzhqb0nwVbb1VrYFkxM2Uy38DePs753MZAzQUoYm5r-SgvKdY9B1RIiafj7ZDldwI4rh2z0Nm2Djby1hhMVOpwrERIQnetPeWo-ovOI_gZt7_pemxoUqFMhyhAMR1sb_PTZR_7orLW9nMk,037e3dc52014c06cc820d292fe3fdd6235a24bed,"La Frégate","+33 1 42 61 23 77",UAkUOxNIaO9N0yD0PMNrkQ,"La Fregate",
